customer_id,customer_number,first_name,last_name,full_name,gender,date_of_birth,email,phone_number,street_address,city,state_province,postal_code,country_code,country_name,region,preferred_language,customer_segment,loyalty_tier,registration_date,is_active,source_system,record_source,created_at,updated_at
78cdd0e4-eca3-4925-8ac7-725355e3a30a,CUST00009805,智也,長谷川,智也 長谷川,Male,1982-01-26,智也.長谷川658@outlook.com,090-9663-1344,565 小林 Street,小笠原村,昭島市,100-9286,JP,Japan,JAPAN,Japanese,Consumer,Platinum,2017-01-12,True,MDM,POS,2017-01-12,2026-02-14 18:01:25.732224
081ebef3-d7f3-4a07-a131-61af0b516c0a,CUST00009806,Katherine,Watts,Katherine Watts,Male,1968-08-24,katherine.watts@icloud.com,+44(0)3069990565,"Flat 79k
Graham glen",South Hollyview,Leonardborough,M3 4RE,UK,United Kingdom,EMEA,English,Business,Gold,2022-06-18,True,MDM,POS,2022-06-18,2026-02-14 18:01:25.732934
70741df5-47e7-4879-b58f-61fe81dd4cb9,CUST00009807,Thomas,Bullock,Thomas Bullock,Female,1995-02-07,thomas.bullock@icloud.com,+1-895-223-2909x6749,197 Hailey Corners Suite 342,New Laurabury,Louisiana,06313,US,United States,AMER,English,Education,Silver,2020-06-14,True,MDM,POS,2020-06-14,2026-02-14 18:01:25.733745
7b9a6754-8137-46ba-85ee-11f71af18a30,CUST00009808,Jacob,Crosby,Jacob Crosby,Female,1961-08-14,jacob.crosby@icloud.com,(270)531-0916x1623,985 Michael Meadow,South Lorifurt,North Dakota,30164,US,United States,AMER,English,Consumer,Silver,2023-07-30,True,MDM,POS,2023-07-30,2026-02-14 18:01:25.734509
723e79a4-6ca5-4ddf-9799-c9cf3f5e5304,CUST00009809,Hannah,Glass,Hannah Glass,Male,1955-01-07,hannah.glass@icloud.com,5659315956,10606 Kathleen Crossroad,Vegachester,Maine,24897,US,United States,AMER,English,Consumer,None,2015-07-21,True,MDM,POS,2015-07-21,2026-02-14 18:01:25.735261
ed689353-cbef-4030-aedc-6183781ec524,CUST00009810,Mohammad,Jones,Mohammad Jones,Male,2003-04-23,mohammad.jones542@yahoo.com,+44116 4960380,"Flat 09D
Susan underpass",Daveyfurt,West Rogerborough,PH7 9BW,UK,United Kingdom,EMEA,English,Consumer,Silver,2018-04-30,False,MDM,POS,2018-04-30,2026-02-14 18:01:25.736128
8d785de1-9a2c-404c-860a-c1accaa2bd1d,CUST00009811,Damian,Lawrence,Damian Lawrence,Female,1976-10-28,damian.lawrence656@aol.com,+44(0)151 496 0419,911 Lloyd cove,North Jacob,Wrightborough,HU3 6RF,UK,United Kingdom,EMEA,English,Consumer,None,2015-02-14,True,MDM,POS,2015-02-14,2026-02-14 18:01:25.736884
965f4be7-94fa-4060-aa5d-559ff06cb049,CUST00009812,帆,王,帆 王,Female,1997-12-01,帆.王@yahoo.com,13504100463,南昌街k座,辛集县,潮州县,544422,CN,China,APAC,Chinese,Consumer,None,2015-10-15,True,MDM,POS,2015-10-15,2026-02-14 18:01:25.737617
f10cf6be-af0a-4eca-af9d-7d56c4b6bf14,CUST00009813,Emily,Medina,Emily Medina,Female,1969-01-17,emily.medina@aol.com,495.552.7796,814 Barber Spring,South Lisa,Nevada,06549,US,United States,AMER,English,Consumer,None,2024-09-20,True,MDM,POS,2024-09-20,2026-02-14 18:01:25.738446
fed8a4cb-9dbb-41a6-815b-163ed9703469,CUST00009814,Hollie,Wheeler,Hollie Wheeler,Female,1983-01-05,hollie.wheeler554@aol.com,+44(0)808 157 0690,255 Hughes forks,South Deborahport,Lake Leighmouth,DY4 5GF,UK,United Kingdom,EMEA,English,Education,None,2022-10-20,True,MDM,POS,2022-10-20,2026-02-14 18:01:25.740339
5ac82abf-a0f8-4aa8-a0d1-f50e20dae8c2,CUST00009815,Brian,Smith,Brian Smith,Male,1977-11-26,brian.smith956@yahoo.com,(229)438-2194x351,08979 Justin Manors,East Christineton,Montana,14253,US,United States,AMER,English,Consumer,Gold,2017-12-02,True,MDM,POS,2017-12-02,2026-02-14 18:01:25.741201
470120d7-282a-4033-9693-b3a193f7ee4e,CUST00009816,Jennifer,Sanders,Jennifer Sanders,Female,1983-04-17,jennifer.sanders495@aol.com,(957)794-0137x0899,035 Benjamin Unions,West Davidland,Iowa,36446,US,United States,AMER,English,Consumer,Gold,2018-06-15,True,MDM,POS,2018-06-15,2026-02-14 18:01:25.742011
9ad9f921-6d9d-417d-b06f-e1a1d50eda3c,CUST00009817,Cynthia,King,Cynthia King,Male,1958-03-03,cynthia.king@yahoo.com,+1-465-273-1636,65415 Richard Wells Apt. 775,Feliciaton,Wisconsin,72786,US,United States,AMER,English,Business,None,2022-08-15,True,MDM,POS,2022-08-15,2026-02-14 18:01:25.742832
86dac271-86c4-46f4-953e-c31584a628b6,CUST00009818,Lisa,Brown,Lisa Brown,Male,1966-04-17,lisa.brown@aol.com,740-871-9834x051,817 Joshua Trafficway,Ericmouth,Maine,29723,US,United States,AMER,English,Consumer,Platinum,2024-12-02,True,MDM,POS,2024-12-02,2026-02-14 18:01:25.743653
ce27a23a-1229-45a7-a9e5-7685e102783b,CUST00009819,Karen,Ramsey,Karen Ramsey,Male,1964-12-11,karen.ramsey@yahoo.com,+1-814-446-8295x667,12568 Mclaughlin Junctions,Thomaschester,Arizona,44569,US,United States,AMER,English,Consumer,Gold,2018-05-22,True,MDM,POS,2018-05-22,2026-02-14 18:01:25.744459
f9c008e7-2f00-46c1-8e83-5d4bac63f57b,CUST00009820,Wayne,Black,Wayne Black,Male,1965-03-05,wayne.black717@aol.com,534.451.2923x3647,92908 Steven Loaf,Jamesbury,Washington,28895,US,United States,AMER,English,Consumer,Silver,2021-09-22,True,MDM,POS,2021-09-22,2026-02-14 18:01:25.745209
0af057ac-8a8e-4405-a303-4dbbe836f4ec,CUST00009821,Joseph,Ford,Joseph Ford,Female,1953-05-11,joseph.ford284@icloud.com,4428232750,200 Nelson Mountains,Brownborough,Georgia,22090,US,United States,AMER,English,Consumer,None,2023-12-29,True,MDM,POS,2023-12-29,2026-02-14 18:01:25.746174
52e10ea8-600d-48fc-b632-4431c320f948,CUST00009822,Devin,Montes,Devin Montes,Female,2003-09-18,devin.montes@icloud.com,(464)655-1354x105,1542 Wayne Meadow Apt. 906,Joshuafurt,Utah,47214,US,United States,AMER,English,Education,Gold,2020-09-09,True,MDM,POS,2020-09-09,2026-02-14 18:01:25.747022
b70e7607-5562-42c0-9fe6-e550eeb9daf1,CUST00009823,Nathan,Payne,Nathan Payne,Female,1951-12-09,nathan.payne@aol.com,+1-837-738-3935x71956,2287 Lindsay Knolls,Angelaburgh,North Carolina,38692,US,United States,AMER,English,Consumer,None,2019-05-03,True,MDM,POS,2019-05-03,2026-02-14 18:01:25.747802
43ee35b4-f1f7-4477-86e2-9b920ee991ab,CUST00009824,Joseph,Love,Joseph Love,Female,1967-11-01,joseph.love@yahoo.com,(405)606-7114x48543,646 Monica Passage Apt. 871,Jerryview,California,17895,US,United States,AMER,English,Consumer,Gold,2021-07-11,True,MDM,POS,2021-07-11,2026-02-14 18:01:25.748588
760ae780-75f6-45da-9666-e6dd54b38785,CUST00009825,桂芝,刘,桂芝 刘,Male,2004-11-18,桂芝.刘@outlook.com,18293496296,冯街j座,涛县,帆县,915441,CN,China,APAC,Chinese,Education,None,2023-09-25,True,MDM,POS,2023-09-25,2026-02-14 18:01:25.749288
225d468c-2bc2-4e7f-b20f-b5f9feaadf54,CUST00009826,Tammy,Franklin,Tammy Franklin,Female,1989-01-20,tammy.franklin473@yahoo.com,999-877-7861,21122 Johnston Ways Apt. 043,Weberfurt,Montana,01228,US,United States,AMER,English,Consumer,Silver,2024-04-23,False,MDM,POS,2024-04-23,2026-02-14 18:01:25.750124
64ebbff4-e655-43ae-b9c1-5cc7c7c79571,CUST00009827,Cassandra,Henderson,Cassandra Henderson,Male,1968-04-30,cassandra.henderson77@aol.com,5694776694,829 Carol Gardens,Perezside,Arizona,46579,US,United States,AMER,English,Consumer,None,2018-11-01,False,MDM,POS,2018-11-01,2026-02-14 18:01:25.750905
13ccb9b2-10e8-474d-b948-668414d7b0ea,CUST00009828,Nicole,Taylor,Nicole Taylor,Female,2007-03-24,nicole.taylor@gmail.com,503.486.0451x14117,661 Alyssa Overpass,East Sharon,Wisconsin,74180,US,United States,AMER,English,Consumer,Gold,2022-09-12,True,MDM,POS,2022-09-12,2026-02-14 18:01:25.751715
8142d9da-f08c-4c9c-92f3-d1190505909c,CUST00009829,Kelly,Peterson,Kelly Peterson,Female,1978-02-21,kelly.peterson@outlook.com,522-669-4956x363,9748 Townsend Drive,West Norman,Nevada,01057,US,United States,AMER,English,Consumer,None,2016-08-23,True,MDM,POS,2016-08-23,2026-02-14 18:01:25.752478
341a5da2-f08a-460c-ba55-9099b9ed3486,CUST00009830,娟,刘,娟 刘,Male,1984-10-13,娟.刘531@icloud.com,13147122404,李街n座,桂花县,哈尔滨县,593515,CN,China,APAC,Chinese,Consumer,Silver,2020-06-11,True,MDM,POS,2020-06-11,2026-02-14 18:01:25.753126
badd0be1-8511-460a-b67b-ddc8de84c484,CUST00009831,慧,杨,慧 杨,Female,1993-02-28,慧.杨@yahoo.com,15382430461,尹街M座,马鞍山县,郑州市,167529,CN,China,APAC,Chinese,Consumer,None,2015-10-13,True,MDM,POS,2015-10-13,2026-02-14 18:01:25.753799
7f450de8-b3eb-4cc7-b659-3711b9eaa5e0,CUST00009832,Mohamed,Taylor,Mohamed Taylor,Male,1976-10-31,mohamed.taylor265@gmail.com,+44(0)121 4960365,7 Kennedy knolls,Phillipsmouth,Naomiville,TN7 5BD,UK,United Kingdom,EMEA,English,Consumer,Gold,2022-04-25,True,MDM,POS,2022-04-25,2026-02-14 18:01:25.754487
69b1c2b8-716d-4e18-90a0-ed5341ecb5c7,CUST00009833,Barbara,Turner,Barbara Turner,Female,1975-05-07,barbara.turner@gmail.com,01154960184,"Flat 1
Lucy shores",Port Philip,Port Lindaborough,S7D 6BD,UK,United Kingdom,EMEA,English,Consumer,None,2017-03-25,True,MDM,POS,2017-03-25,2026-02-14 18:01:25.755145
0dda69ca-c77c-409e-b9a7-4d7e52a3a189,CUST00009834,桃子,藤井,桃子 藤井,Female,1987-10-23,桃子.藤井@aol.com,070-4919-2861,198 伊藤 Street,富津市,夷隅郡大多喜町,386-9137,JP,Japan,JAPAN,Japanese,Consumer,Silver,2018-09-06,True,MDM,POS,2018-09-06,2026-02-14 18:01:25.755862
3490f83d-6da4-412f-8332-d1bd6b08afbc,CUST00009835,Fernando,Mcmillan,Fernando Mcmillan,Male,1965-03-15,fernando.mcmillan@outlook.com,472.488.6460x0955,641 Anderson Parkways,West Stephanie,South Carolina,21577,US,United States,AMER,English,Consumer,None,2019-04-26,False,MDM,POS,2019-04-26,2026-02-14 18:01:25.756653
b1c1ddf9-af2d-4d81-a454-6fa1a92afe4e,CUST00009836,和也,佐藤,和也 佐藤,Female,1976-09-07,和也.佐藤@yahoo.com,070-8522-7316,412 伊藤 Street,西多摩郡瑞穂町,我孫子市,062-8578,JP,Japan,JAPAN,Japanese,Consumer,None,2017-02-17,True,MDM,POS,2017-02-17,2026-02-14 18:01:25.757292
48ffac8d-96db-4203-b756-f27f95f2f1a1,CUST00009837,Donna,Olson,Donna Olson,Male,1980-06-06,donna.olson@outlook.com,307-628-2882x9388,755 Paula Road Apt. 413,East Jacobport,Iowa,26073,US,United States,AMER,English,Consumer,None,2020-05-22,True,MDM,POS,2020-05-22,2026-02-14 18:01:25.758072
cb04526d-047f-4645-b31c-9129c7fff37f,CUST00009838,Frances,Walters,Frances Walters,Female,2000-11-01,frances.walters@aol.com,+44(0)1214960602,77 Cooper summit,Bevanbury,New Christinetown,SM0R 8EB,UK,United Kingdom,EMEA,English,Consumer,None,2018-10-15,True,MDM,POS,2018-10-15,2026-02-14 18:01:25.758760
387d60cf-e870-4f0b-bb4c-33bb219b4c89,CUST00009839,Stacey,Francis,Stacey Francis,Female,1956-10-19,stacey.francis@outlook.com,028 9018268,3 Fowler extension,Lawview,West Arthurborough,OX6 4XB,UK,United Kingdom,EMEA,English,Business,None,2023-05-26,True,MDM,POS,2023-05-26,2026-02-14 18:01:25.760172
d38dfdb0-c27b-406f-994a-79c52f4437e0,CUST00009840,Stacey,Collins,Stacey Collins,Female,1993-03-04,stacey.collins@icloud.com,856.323.6925,1164 Vasquez Ferry,East Rachelfurt,Maine,63393,US,United States,AMER,English,Business,Gold,2021-05-09,True,MDM,POS,2021-05-09,2026-02-14 18:01:25.760924
9554d3f8-57b6-4804-a20f-df11a989569a,CUST00009841,Ashlee,Burton,Ashlee Burton,Female,1961-01-06,ashlee.burton@gmail.com,8627461910,89459 Michael Ferry Apt. 490,Port Jesusland,Rhode Island,16793,US,United States,AMER,English,Consumer,None,2024-06-06,True,MDM,POS,2024-06-06,2026-02-14 18:01:25.761682
4304795f-ee39-41a6-bc25-8d3acc321825,CUST00009842,Christian,Gonzalez,Christian Gonzalez,Female,1958-06-02,christian.gonzalez@aol.com,341.246.3265x68254,27757 Mark Lodge,South Mark,Oregon,05715,US,United States,AMER,English,Business,Gold,2016-07-08,True,MDM,POS,2016-07-08,2026-02-14 18:01:25.762414
b80ddc70-e85a-4ace-bbe0-6252d625f621,CUST00009843,Samantha,Fleming,Samantha Fleming,Male,1964-07-28,samantha.fleming@yahoo.com,(505)960-6117x706,12921 Allen Lodge,Raymondburgh,Florida,70784,US,United States,AMER,English,Consumer,None,2020-02-07,True,MDM,POS,2020-02-07,2026-02-14 18:01:25.763187
b44bb8c9-6319-4c31-beb1-e127e00bdaa3,CUST00009844,Charles,Mendez,Charles Mendez,Female,2007-05-01,charles.mendez460@yahoo.com,001-399-519-3190x719,89033 Bryan Burg Apt. 038,Wilkinsbury,Wyoming,33363,US,United States,AMER,English,Consumer,None,2017-09-22,True,MDM,POS,2017-09-22,2026-02-14 18:01:25.763954
ed02a4e0-89e5-4928-ac91-cb4dbcb9b592,CUST00009845,Vincent,Gibson,Vincent Gibson,Female,1987-07-13,vincent.gibson363@outlook.com,+1-957-245-0592x6988,4337 Wagner Prairie,Sherrifurt,Indiana,27205,US,United States,AMER,English,Consumer,None,2022-03-20,True,MDM,POS,2022-03-20,2026-02-14 18:01:25.764728
bdac468f-e632-4197-bff3-1ba802bc6fee,CUST00009846,Annette,Mitchell,Annette Mitchell,Female,2006-06-08,annette.mitchell@aol.com,702.428.9954x260,54693 Prince Drive Suite 237,East Steve,Mississippi,25100,US,United States,AMER,English,Consumer,None,2016-08-30,True,MDM,POS,2016-08-30,2026-02-14 18:01:25.765482
ddc3a51a-04f3-4557-99ad-54ea50379c89,CUST00009847,Sheila,Shaw,Sheila Shaw,Male,1959-09-02,sheila.shaw@gmail.com,+44121 4960912,497 Law vista,Gemmastad,North Matthew,E6 5DS,UK,United Kingdom,EMEA,English,Education,None,2017-04-04,True,MDM,POS,2017-04-04,2026-02-14 18:01:25.766166
30b13491-8f35-457b-9226-7484725962c6,CUST00009848,John,Smith,John Smith,Female,1996-02-20,john.smith@gmail.com,+44114 4960035,41 Martin skyway,Port Heather,Carolton,E7G 6QF,UK,United Kingdom,EMEA,English,Consumer,None,2019-05-10,True,MDM,POS,2019-05-10,2026-02-14 18:01:25.766795
317477c2-1cee-4c98-9e62-123afec0eb23,CUST00009849,Kevin,Schofield,Kevin Schofield,Female,1964-12-27,kevin.schofield526@outlook.com,+44(0)9098790113,"Studio 04d
Smith shores",South Nathan,New Maxside,HR3N 4ZB,UK,United Kingdom,EMEA,English,Consumer,None,2017-11-18,True,MDM,POS,2017-11-18,2026-02-14 18:01:25.767464
37c3503e-527d-48fe-9629-3992f0f448ec,CUST00009850,Jacob,Martin,Jacob Martin,Male,1965-10-08,jacob.martin@icloud.com,(0113)4960121,"Studio 02K
Mark lodge",Kyleview,Brownbury,G3W 7QZ,UK,United Kingdom,EMEA,English,Consumer,Silver,2015-06-14,True,MDM,POS,2015-06-14,2026-02-14 18:01:25.768111
65355822-921f-47b3-b930-27de9db440bb,CUST00009851,Maria,Williams,Maria Williams,Male,1967-03-14,maria.williams@aol.com,8953070523,2592 Barrett Crescent,Lake Christopherberg,New York,23843,US,United States,AMER,English,Consumer,Silver,2016-12-12,True,MDM,POS,2016-12-12,2026-02-14 18:01:25.768889
cd2985f9-eecc-4a58-824c-fea05de620a3,CUST00009852,Denise,Barnes,Denise Barnes,Male,1965-06-23,denise.barnes@yahoo.com,08081570916,71 Griffiths pass,Gregoryport,Morganport,PO5 9XE,UK,United Kingdom,EMEA,English,Consumer,Silver,2017-09-14,True,MDM,POS,2017-09-14,2026-02-14 18:01:25.769561
de886cfb-babd-4797-b3dc-20d672672e47,CUST00009853,Brinda,Taneja,Brinda Taneja,Female,2002-08-23,brinda.taneja@yahoo.com,09311796169,"H.No. 92
Dutta Nagar",Avadi,Karnataka,580465,IN,India,APAC,Hindi,Consumer,None,2021-08-15,True,MDM,POS,2021-08-15,2026-02-14 18:01:25.770172
c9dd2bd6-9db7-4edd-b2fa-0c7c39be1e00,CUST00009854,Melanie,Beltran,Melanie Beltran,Male,1984-08-13,melanie.beltran@icloud.com,(395)993-6780x28129,0472 Becky Rapids Suite 087,East Stephanie,Indiana,51920,US,United States,AMER,English,Business,None,2019-04-15,False,MDM,POS,2019-04-15,2026-02-14 18:01:25.770954
2bdc4397-1850-45b6-a155-40dab1a76aa1,CUST00009855,Mary,Riley,Mary Riley,Male,1996-12-24,mary.riley@yahoo.com,613-250-2274x39834,011 Franklin Greens,Munozland,Massachusetts,06033,US,United States,AMER,English,Business,Silver,2021-04-28,True,MDM,POS,2021-04-28,2026-02-14 18:01:25.771717
d5f69ca3-6a8d-4a06-aa44-7bdd0d669a74,CUST00009856,丽娟,刘,丽娟 刘,Male,1956-04-19,丽娟.刘874@icloud.com,15700824461,张街t座,关岭县,济南县,169328,CN,China,APAC,Chinese,Education,Platinum,2020-10-31,True,MDM,POS,2020-10-31,2026-02-14 18:01:25.772393
069daa0b-f784-4008-adc9-bb3049674409,CUST00009857,Michael,Riley,Michael Riley,Female,1959-08-31,michael.riley@icloud.com,654.532.5518,360 Cross Lodge Apt. 665,South Dylanside,Rhode Island,83717,US,United States,AMER,English,Consumer,None,2022-06-10,True,MDM,POS,2022-06-10,2026-02-14 18:01:25.773149
5ba8f28e-1d29-4db2-8719-ef93fc9fb410,CUST00009858,Jimmy,Williams,Jimmy Williams,Male,1970-01-04,jimmy.williams@outlook.com,905-658-4910x83714,1561 Richard Parkway,Haroldton,Arkansas,74260,US,United States,AMER,English,Consumer,Gold,2021-05-24,True,MDM,POS,2021-05-24,2026-02-14 18:01:25.773906
b52c6c61-37df-4376-9586-32e12748e61a,CUST00009859,Joshua,Russell,Joshua Russell,Male,1968-11-10,joshua.russell177@outlook.com,001-434-395-5813x59181,848 James Heights,Gibsonmouth,Montana,54490,US,United States,AMER,English,Education,Platinum,2015-05-03,True,MDM,POS,2015-05-03,2026-02-14 18:01:25.774652
1eaef54a-198f-4184-96db-073a2738e440,CUST00009860,明,乔,明 乔,Male,1989-11-15,明.乔@aol.com,13070910621,贵阳路V座,台北县,娜市,693055,CN,China,APAC,Chinese,Consumer,None,2016-10-04,True,MDM,POS,2016-10-04,2026-02-14 18:01:25.775298
69e188ef-dd33-4f3c-ab8f-62cb5895cfca,CUST00009861,桃子,鈴木,桃子 鈴木,Female,2005-01-13,桃子.鈴木@aol.com,090-4518-5083,022 高橋 Street,香取郡東庄町,福生市,927-8056,JP,Japan,JAPAN,Japanese,Consumer,None,2020-10-15,True,MDM,POS,2020-10-15,2026-02-14 18:01:25.776175
13edbb53-ead1-4fe2-b686-2ad4c6e75ad8,CUST00009862,Zarna,Dube,Zarna Dube,Male,1960-01-05,zarna.dube751@icloud.com,08995967730,"H.No. 278, Bora Path",Anantapuram,Maharashtra,439625,IN,India,APAC,Hindi,Consumer,None,2021-04-27,True,MDM,POS,2021-04-27,2026-02-14 18:01:25.776983
3f3fcd98-5545-4294-b9dc-c71f286f1443,CUST00009863,幹,山田,幹 山田,Female,1950-09-06,幹.山田333@gmail.com,04-2213-1429,356 渡辺 Street,西多摩郡檜原村,川崎市多摩区,371-8993,JP,Japan,JAPAN,Japanese,Consumer,Platinum,2022-12-21,True,MDM,POS,2022-12-21,2026-02-14 18:01:25.777690
3a066763-1ea1-4ac4-bf73-8a4056035b97,CUST00009864,Chad,Thomas,Chad Thomas,Female,1984-03-31,chad.thomas875@aol.com,+1-434-422-4606x1100,31769 Taylor Mission,Port Angela,South Carolina,33687,US,United States,AMER,English,Consumer,Silver,2023-03-12,True,MDM,POS,2023-03-12,2026-02-14 18:01:25.779583
99607827-c5b1-4afe-aea0-225b0317be14,CUST00009865,あすか,中村,あすか 中村,Female,2003-05-23,あすか.中村@gmail.com,080-6211-6091,073 鈴木 Street,西多摩郡檜原村,武蔵野市,439-5655,JP,Japan,JAPAN,Japanese,Consumer,Platinum,2022-11-28,True,MDM,POS,2022-11-28,2026-02-14 18:01:25.780229
3112d965-7eb1-4a12-adbf-313d6cce6042,CUST00009866,Victor,Fry,Victor Fry,Male,1977-07-27,victor.fry64@aol.com,+44(0)29 2018 0358,"Flat 84q
Charles underpass",West Jodie,Fieldfort,M10 2JX,UK,United Kingdom,EMEA,English,Consumer,None,2018-11-28,True,MDM,POS,2018-11-28,2026-02-14 18:01:25.780999
9497ecbe-3aee-49f2-a2c3-838e74560d61,CUST00009867,Phillip,Schroeder,Phillip Schroeder,Male,1962-10-04,phillip.schroeder489@outlook.com,+1-652-971-3232x1444,24172 Michael Corners Apt. 238,New Allisonfurt,Ohio,31750,US,United States,AMER,English,Consumer,Silver,2021-02-14,True,MDM,POS,2021-02-14,2026-02-14 18:01:25.781954
73f81c6e-b763-4e32-aca5-ce8ce0c02bbd,CUST00009868,Daniel,Oliver,Daniel Oliver,Male,1997-05-26,daniel.oliver360@gmail.com,+1-779-883-0512x691,5948 Andrews Loop Suite 104,New Julia,New Jersey,00824,US,United States,AMER,English,Consumer,Silver,2023-10-29,True,MDM,POS,2023-10-29,2026-02-14 18:01:25.782778
6e90bf0e-a38f-4489-a147-558611f655b5,CUST00009869,燕,江,燕 江,Male,1960-08-18,燕.江@outlook.com,13285303118,黄路q座,桂兰县,台北市,211881,CN,China,APAC,Chinese,Consumer,Gold,2017-05-17,True,MDM,POS,2017-05-17,2026-02-14 18:01:25.783507
a2d77e2f-64b0-4c37-aa23-43602015254f,CUST00009870,Jose,Jimenez,Jose Jimenez,Male,1981-04-16,jose.jimenez@outlook.com,(303)644-1637,93625 Brenda Knolls Apt. 330,East Ryan,Massachusetts,48805,US,United States,AMER,English,Education,None,2022-05-21,True,MDM,POS,2022-05-21,2026-02-14 18:01:25.784317
8b55e283-5a09-4fa2-a61d-64912443398a,CUST00009871,Tiffany,Davenport,Tiffany Davenport,Male,1982-06-09,tiffany.davenport@icloud.com,(896)559-1005,94352 Thomas Parkways,West Michelle,Nebraska,95207,US,United States,AMER,English,Consumer,Gold,2021-07-23,True,MDM,POS,2021-07-23,2026-02-14 18:01:25.785088
4cc5b787-526f-4882-9aac-ca5acfdf1055,CUST00009872,桂兰,张,桂兰 张,Female,1982-07-02,桂兰.张@yahoo.com,18926409669,阜新街f座,淑兰市,杰市,330550,CN,China,APAC,Chinese,Consumer,None,2024-03-14,True,MDM,POS,2024-03-14,2026-02-14 18:01:25.785928
852aad19-b794-487b-bb99-2d44ac4fedfa,CUST00009873,Gordon,Campbell,Gordon Campbell,Female,1954-05-29,gordon.campbell@yahoo.com,+44191 4960190,"Studio 67P
Cook glens",Lake Joshuaview,Port Georginachester,S9 2EH,UK,United Kingdom,EMEA,English,Consumer,None,2021-05-08,True,MDM,POS,2021-05-08,2026-02-14 18:01:25.786731
ce6d88e4-545b-4354-ab96-7c88f65841f8,CUST00009874,Kim,Lopez,Kim Lopez,Male,2005-12-04,kim.lopez@outlook.com,912-664-9279,491 James Street,South Sandra,Georgia,88728,US,United States,AMER,English,Business,Silver,2022-01-26,True,MDM,POS,2022-01-26,2026-02-14 18:01:25.787589
408385c1-c290-45aa-b846-c130650c5737,CUST00009875,真綾,松田,真綾 松田,Male,1968-03-31,真綾.松田@outlook.com,080-0533-8944,442 山田 Street,横浜市保土ケ谷区,長生郡睦沢町,972-6549,JP,Japan,JAPAN,Japanese,Consumer,Platinum,2016-05-25,True,MDM,POS,2016-05-25,2026-02-14 18:01:25.788269
4cabd9e9-4b36-4502-a3ae-10681dc4be1d,CUST00009876,Heather,Zamora,Heather Zamora,Female,1968-06-06,heather.zamora716@icloud.com,3219590304,8433 Sanchez Neck Apt. 266,Marquezland,New Mexico,53612,US,United States,AMER,English,Consumer,None,2015-12-08,True,MDM,POS,2015-12-08,2026-02-14 18:01:25.789160
1c141bbb-9e32-451e-b142-b5555902de63,CUST00009877,Cynthia,Walker,Cynthia Walker,Female,1981-01-19,cynthia.walker@icloud.com,993.810.5696x838,70512 Lauren Drive,Kanemouth,New Jersey,09508,US,United States,AMER,English,Business,None,2021-03-10,False,MDM,POS,2021-03-10,2026-02-14 18:01:25.790055
e539219f-babe-4cd6-b425-cd6f335460be,CUST00009878,Kenneth,Vargas,Kenneth Vargas,Female,1999-11-26,kenneth.vargas621@aol.com,770-878-2766x960,19236 Patterson Wells,Jenningsfurt,Utah,36249,US,United States,AMER,English,Consumer,None,2023-10-02,True,MDM,POS,2023-10-02,2026-02-14 18:01:25.790893
7ca082ee-2d41-4931-b07c-2551e080dc1b,CUST00009879,Russell,Ahmed,Russell Ahmed,Female,1989-03-23,russell.ahmed@icloud.com,(028)9018937,"Studio 4
Pritchard canyon",Lake Wayne,Murphyland,L35 8YH,UK,United Kingdom,EMEA,English,Consumer,None,2024-11-16,True,MDM,POS,2024-11-16,2026-02-14 18:01:25.791618
1bfc8692-58fc-4739-b861-2c5b16af692b,CUST00009880,Alec,Hayes,Alec Hayes,Male,1982-05-14,alec.hayes@gmail.com,294-277-3113x4149,54974 Karen Loaf Apt. 110,Lake Jerry,Florida,86851,US,United States,AMER,English,Consumer,None,2015-06-05,True,MDM,POS,2015-06-05,2026-02-14 18:01:25.792423
78bb6ca0-aa38-45ff-a4f4-15ad06176d57,CUST00009881,Anthony,O'Sullivan,Anthony O'Sullivan,Male,2000-11-25,anthony.o'sullivan@gmail.com,+44(0)29 2018983,2 Saunders track,Geraldmouth,Port Andrew,GU6 0DQ,UK,United Kingdom,EMEA,English,Education,Platinum,2022-09-23,True,MDM,POS,2022-09-23,2026-02-14 18:01:25.793103
cd1eb341-32bb-4cd7-acf3-f643308f0af5,CUST00009882,Amrita,Venkataraman,Amrita Venkataraman,Female,1991-09-29,amrita.venkataraman@gmail.com,6187721341,"99, Ganesh Nagar",Rampur,West Bengal,701409,IN,India,APAC,Hindi,Consumer,None,2018-06-12,True,MDM,POS,2018-06-12,2026-02-14 18:01:25.793743
0788fc9c-7bfb-4a11-98dd-cc9f58f98efd,CUST00009883,Daniel,O'Neill,Daniel O'Neill,Female,1964-10-12,daniel.o'neill@outlook.com,029 2018 0339,"Studio 68
Harriet underpass",Johnsonhaven,Port Kayleigh,WR8 8NQ,UK,United Kingdom,EMEA,English,Consumer,Gold,2018-04-24,True,MDM,POS,2018-04-24,2026-02-14 18:01:25.794449
dc34a09b-afe5-4ea1-b2e8-400d9d47505d,CUST00009884,Carrie,Cook,Carrie Cook,Male,1989-08-08,carrie.cook318@aol.com,539.464.9814,796 Julie Land Apt. 984,Port Adamstad,New Jersey,84599,US,United States,AMER,English,Education,Silver,2018-06-26,True,MDM,POS,2018-06-26,2026-02-14 18:01:25.795194
